0.9580913986828509
-0.000013703402086555241,-0.00001363885284155048,-0.00001344830553786508,-0.00001314070448724732,-0.000012729843569631851,-0.000012232937521576039,-0.000011669021378544293,-0.000011057426496837927,-0.000010416514707901588,-9.762764949280858e-6,-9.110227004115808e-6,-8.47030035025433e-6,-7.851766092187209e-6,-7.260992200378751e-6,-6.702239333223302e-6,-6.178009062925236e-6,-5.689392856910759e-6,-5.236395309199588e-6,-4.818217288614639e-6
-0.000011646453796440451,-0.0000115973053368422,-0.000011451970450149706,-0.000011216564008119162,-0.000010900596768153442,-0.000010516085953771247,-0.000010076533088865941,-9.595916374334425e-6,-9.087813971832281e-6,-8.564728647417869e-6,-8.037638064270383e-6,-7.5157584684032485e-6,-7.006486556024793e-6,-6.515474321788783e-6,-6.046791543083902e-6,-5.603136468810557e-6,-5.186063935993558e-6,-4.796209166906993e-6,-4.43349350967543e-6,-4.097304759058591e-6
-9.981626786110588e-6,-9.943669278649316e-6,-9.831262914314094e-6,-9.648671167922576e-6,-9.40257281147462e-6,-9.101495540274037e-6,-8.75515104366612e-6,-8.37376032203211e-6,-7.967443856469157e-6,-7.54572692220957e-6,-7.117183663993905e-6,-6.6892204723729325e-6,-6.267982860047269e-6,-5.858361027617819e-6,-5.464066532755217e-6,-5.0877540939460605e-6,-4.731166685900765e-6,-4.3952871856685035e-6,-4.0804848581075495e-6,-3.786649331274385e-6,-3.5133081599477735e-6
-8.61971984220534e-6,-8.590027885012818e-6,-8.501989343582053e-6,-8.358629989206395e-6,-8.164718629916057e-6,-7.926398882534104e-6,-7.650749028051927e-6,-7.345324410915196e-6,-7.017730472268398e-6,-6.6752615530301426e-6,-6.324625164600794e-6,-5.971757006680066e-6,-5.621720814765873e-6,-5.278679972106723e-6,-4.9459244949816685e-6,-4.625936673004801e-6,-4.320480300647222e-6,-4.0307011342098e-6,-3.7572292270167743e-6,-3.5002766557315577e-6,-3.2597265913678324e-6,-3.0352115894315503e-6
-7.494825473240794e-6,-7.471328823547706e-6,-7.401585007651133e-6,-7.287776172233175e-6,-7.133359501448238e-6,-6.942823212451998e-6,-6.72139039299734e-6,-6.47470465468575e-6,-6.208528854521433e-6,-5.9284812043167785e-6,-5.639824116660539e-6,-5.347312168135256e-6,-5.0550980495482015e-6,-4.766690049504802e-6,-4.484951584101684e-6,-4.212132221878648e-6,-3.949920041233898e-6,-3.6995064476537994e-6,-3.461656299886195e-6,-3.2367779971378984e-6,-3.024989840332004e-6,-2.8261803807308494e-6,-2.6400615691290965e-6
-6.557528372052516e-6,-6.538737626661517e-6,-6.482910179729745e-6,-6.391642943727731e-6,-6.267477351112698e-6,-6.11373480535884e-6,-5.934314316248404e-6,-5.733473861412031e-6,-5.515615983754012e-6,-5.285094416034074e-6,-5.0460532850070275e-6,-4.802304872451001e-6,-4.557246930604955e-6,-4.3138167228915034e-6,-4.07447648014019e-6,-3.841223743466387e-6,-3.6156198610860692e-6,-3.3988304101143126e-6,-3.191672231941489e-6,-2.9946628604623528e-6,-2.8080692133221168e-6,-2.6319534005511973e-6,-2.46621432751945e-6,-2.310624414655259e-6
-5.770282922832617e-6,-5.7551104197980625e-6,-5.709996153073016e-6,-5.636124486148818e-6,-5.535387705807272e-6,-5.410273252074848e-6,-5.263723441211864e-6,-5.098981562208504e-6,-4.9194379490591095e-6,-4.728487640849371e-6,-4.529408166419036e-6,-4.325262518023931e-6,-4.118829096224513e-6,-3.9125577140679746e-6,-3.7085488321863484e-6,-3.508552072663078e-6,-3.3139796245375904e-6,-3.1259302435160147e-6,-2.9452199864431444e-6,-2.7724164482839317e-6,-2.6078739614354316e-6,-2.4517678867587574e-6,-2.3041267202370973e-6,-2.1648612331299794e-6,-2.0337902510206805e-6
-5.104214596010311e-6,-5.0918551312675365e-6,-5.055078976850353e-6,-4.994775365624326e-6,-4.9123699466645395e-6,-4.809746335302629e-6,-4.689147556780266e-6,-4.5530664597527625e-6,-4.404134219682739e-6,-4.245014995661665e-6,-4.078312990225179e-6,-3.9064959920249846e-6,-3.731837322693964e-6,-3.5563762354371645e-6,-3.3818953805893337e-6,-3.2099130112280927e-6,-3.0416871173652167e-6,-2.8782285680961943e-6,-2.720320504965288e-6,-2.5685415657153074e-6,-2.4232909394933226e-6,-2.2848136963240454e-6,-2.1532252508346314e-6,-2.028534185905933e-6,-1.9106629647941604e-6,-1.7994662977453173e-6
-4.536869970617815e-6,-4.526719961177458e-6,-4.496499081663684e-6,-4.446882567926691e-6,-4.378956266296865e-6,-4.2941613026576016e-6,-4.194223959745993e-6,-4.0810767868564046e-6,-3.956777123775921e-6,-3.8234286701287114e-6,-3.6831106573319695e-6,-3.537817819093225e-6,-3.389412936663234e-6,-3.2395924407889324e-6,-3.0898645032449072e-6,-2.9415383006248708e-6,-2.7957226821421187e-6,-2.653332284104613e-6,-2.515099149802977e-6,-2.3815880726630245e-6,-2.253214124697025e-6,-2.130261114547798e-6,-2.012900003851956e-6,-1.901206574390251e-6,-1.7951778675154133e-6,-1.694747106443213e-6,-1.5997969604936206e-6
-4.050610236456273e-6,-4.042211994589743e-6,-4.01719286564545e-6,-3.9760709658030215e-6,-3.919681722416109e-6,-3.849138341243758e-6,-3.7657813216436433e-6,-3.6711210689994837e-6,-3.5667778403182374e-6,-3.4544229814888216e-6,-3.3357247775346545e-6,-3.212301379540216e-6,-3.0856823363666097e-6,-2.9572793685949273e-6,-2.8283662631346427e-6,-2.700067187984598e-6,-2.5733523405222e-6,-2.449039636286159e-6,-2.3278010884366816e-6,-2.2101725839925284e-6,-2.096565893943577e-6,-1.987281927661602e-6,-1.8825244306473662e-6,-1.782413510047971e-6,-1.6869985411852137e-6,-1.59627015444042e-6,-1.5101711217951235e-6,-1.4286060570112042e-6
-3.631448190963461e-6,-3.6244509713004823e-6,-3.6035951921180027e-6,-3.5692822788342107e-6,-3.5221610505300875e-6,-3.4630991384910267e-6,-3.3931462346490097e-6,-3.313491930318922e-6,-3.2254210784241468e-6,-3.130269481769614e-6,-3.0293823320681193e-6,-2.9240772816864903e-6,-2.815613412039512e-6,-2.7051667502314973e-6,-2.59381244063783e-6,-2.482513239919471e-6,-2.372113688650857e-6,-2.263339119029721e-6,-2.156798571361176e-6,-2.052990691012109e-6,-1.9523117386514106e-6,-1.8550649474550492e-6,-1.7614705822360598e-6,-1.6716761824104703e-6,-1.5857665924578332e-6,-1.5037734935033944e-6,-1.4256842439335e-6,-1.3514499146472262e-6,-1.2809924657190177e-6
-3.268195656337794e-6,-3.262328005790386e-6,-3.2448311720341242e-6,-3.216018977686099e-6,-3.176399740007532e-6,-3.1266553723069846e-6,-3.0676143501806618e-6,-3.0002204441105214e-6,-2.9254992703944534e-6,-2.84452465948906e-6,-2.758386617296503e-6,-2.6681623103727114e-6,-2.574891096303997e-6,-2.4795541994240106e-6,-2.3830592425151843e-6,-2.286229517607378e-6,-2.1897976289622574e-6,-2.094402972516613e-6,-2.000592422634747e-6,-1.9088235673660875e-6,-1.8194698529615683e-6,-1.7328270524411365e-6,-1.6491205478655102e-6,-1.5685130007527675e-6,-1.49111207079316e-6,-1.4169779240905234e-6,-1.34613034456565e-6,-1.2785553240481158e-6,-1.214211057604457e-6,-1.1530333107962725e-6
-2.951831029722582e-6,-2.9468809499337106e-6,-2.9321142836228264e-6,-2.9077784358768656e-6,-2.874274911526337e-6,-2.8321438774926456e-6,-2.782044081704949e-6,-2.724729456927787e-6,-2.6610238591743006e-6,-2.591795377344434e-6,-2.5179315196284855e-6,-2.4403163627007766e-6,-2.3598104772478508e-6,-2.277234153316723e-6,-2.1933541711581647e-6,-2.108874120383675e-6,-2.024428075675906e-6,-1.9405772964718553e-6,-1.857809529727872e-6,-1.7765404530896076e-6,-1.6971167920119416e-6,-1.6198206689873085e-6,-1.5448747868306988e-6,-1.472448102622813e-6,-1.4026617081598416e-6,-1.3355946910797192e-6,-1.2712898054237132e-6,-1.2097588286505653e-6,-1.1509875234221216e-6,-1.0949401562633805e-6,-1.0415635522137778e-6
-2.675025095358067e-6,-2.6708255997500978e-6,-2.658293462196398e-6,-2.637625256723372e-6,-2.6091405521212806e-6,-2.573270393378956e-6,-2.5305422473590117e-6,-2.481562347550503e-6,-2.4269964719516994e-6,-2.3675501943390626e-6,-2.3039495733707754e-6,-2.2369231038785436e-6,-2.1671855728439243e-6,-2.0954242622935634e-6,-2.02228774337436e-6,-1.9483773266420645e-6,-1.8742410841287542e-6,-1.800370244374008e-6,-1.7271976836642504e-6,-1.6550981920217305e-6,-1.5843901768095733e-6,-1.5153384736100186e-6,-1.4481579573671945e-6,-1.3830176807485348e-6,-1.3200453063638691e-6,-1.2593316408069805e-6,-1.2009351186886212e-6,-1.1448861218256773e-6,-1.091191051474732e-6,-1.0398360992008285e-6,-9.90790684948441e-7,-9.440105489426519e-7
-2.431781819580902e-6,-2.428200341262495e-6,-2.4175089659580027e-6,-2.3998650317385445e-6,-2.3755247206068303e-6,-2.3448343879742843e-6,-2.308219178259075e-6,-2.266169594410148e-6,-2.219226765472765e-6,-2.1679671711169975e-6,-2.11298753920454e-6,-2.054890543034988e-6,-1.9942718031531584e-6,-1.9317085599637447e-6,-1.867750242217908e-6,-1.802911024611301e-6,-1.7376643537814117e-6,-1.6724393309213866e-6,-1.6076187728974257e-6,-1.5435387313776803e-6,-1.4804892284749968e-6,-1.4187159640979695e-6,-1.358422760522505e-6,-1.299774529530525e-6,-1.2429005732360256e-6,-1.1878980583608183e-6,-1.1348355327900482e-6,-1.0837563811107847e-6,-1.0346821412323622e-6,-9.876156265290689e-7,-9.425438169464279e-7,-8.994404981027597e-7,-8.582686398862754e-7
-2.2171637551566474e-6,-2.214094260216497e-6,-2.204928510776703e-6,-2.1897933063423926e-6,-2.168895402006721e-6,-2.1425149223544917e-6,-2.110996681685851e-6,-2.074739889097175e-6,-2.0341867787799844e-6,-1.9898107231630793e-6,-1.9421043635089536e-6,-1.8915682353656547e-6,-1.8387002846542987e-6,-1.7839865738364701e-6,-1.727893376853017e-6,-1.6708607646467367e-6,-1.613297696749091e-6,-1.5555785627096746e-6,-1.4980410622539777e-6,-1.4409852750988465e-6,-1.3846737491615699e-6,-1.3293324272072217e-6,-1.2751522343609718e-6,-1.2222911593061083e-6,-1.1708766781386131e-6,-1.1210083890370456e-6,-1.0727607466875136e-6,-1.0261858059053991e-6,-9.813159033799248e-7,-9.381662241274158e-7,-8.967372146276268e-7,-8.570168177839632e-7,-8.189825156337807e-7,-7.82603174329204e-7
-2.0270802040005855e-6,-2.0244373002639455e-6,-2.0165432260024454e-6,-2.003500835228366e-6,-1.9854780527171247e-6,-1.9627028338510744e-6,-1.9354564953417454e-6,-1.9040657664244658e-6,-1.8688939559944516e-6,-1.8303316484598759e-6,-1.7887873294721707e-6,-1.7446783064717299e-6,-1.6984222339505855e-6,-1.6504294863167022e-6,-1.601096549124402e-6,-1.5508005283815568e-6,-1.4998948122892813e-6,-1.4487058639607911e-6,-1.3975310789435448e-6,-1.3466376086364589e-6,-1.296262029453808e-6,-1.2466107265553887e-6,-1.1978608586712153e-6,-1.1501617749500856e-6,-1.1036367641156173e-6,-1.0583850288461971e-6,-1.0144837926615148e-6,-9.719904615130074e-7,-9.309447769957318e-7,-8.913709117403226e-7,-8.532794699673022e-7,-8.166693669160295e-7,-7.815295700732455e-7,-7.478406926370908e-7,-7.155764357322013e-7
-1.8581225201481694e-6,-1.8558369778344942e-6,-1.8490086065125181e-6,-1.8377213424956667e-6,-1.8221123903017607e-6,-1.8023683322022569e-6,-1.778719966265407e-6,-1.7514361265515979e-6,-1.7208167774319613e-6,-1.6871856896321811e-6,-1.6508830007447197e-6,-1.6122579401204185e-6,-1.5716619608825954e-6,-1.5294424750629559e-6,-1.4859373361562737e-6,-1.4414701611510075e-6,-1.3963465348537619e-6,-1.3508510960185912e-6,-1.305245468864475e-6,-1.2597669760132542e-6,-1.2146280496190851e-6,-1.170016245939602e-6,-1.1260947637000565e-6,-1.0830033673540467e-6,-1.0408596211576595e-6,-9.997603478602945e-7,-9.597832355601107e-7,-9.209885269179976e-7,-8.83420735798765e-7,-8.471103469223079e-7,-8.120754638266159e-7,-7.78323379190989e-7,-7.458520492125387e-7,-7.146514601589616e-7,-6.847048805633501e-7,-6.559899968397077e-7
-1.7074349957477987e-6,-1.7054503548658245e-6,-1.6995196062268047e-6,-1.6897116460469724e-6,-1.6761392126483964e-6,-1.658955865601545e-6,-1.6383519623770087e-6,-1.614549822259487e-6,-1.587798294474575e-6,-1.5583669613395172e-6,-1.5265402061799581e-6,-1.4926113614568666e-6,-1.4568771275305545e-6,-1.4196324197445647e-6,-1.3811657643499384e-6,-1.3417553253419718e-6,-1.301665607312424e-6,-1.261144845749612e-6,-1.2204230678184813e-6,-1.1797107837117514e-6,-1.1391982518259975e-6,-1.099055250022328e-6,-1.0594312791032008e-6,-1.0204561232544487e-6,-9.82240694018412e-7,-9.448780890100421e-7,-9.084448029330849e-7,-8.730020358972889e-7,-8.385970520017049e-7,-8.052645490158012e-7,-7.730280076132685e-7,-7.419009955781067e-7,-7.11888408632373e-7,-6.829876349791073e-7,-6.551896352562943e-7,-6.284799334127862e-7,-6.028395170628808e-7
-1.5726129888493005e-6,-1.5708829239329133e-6,-1.5657118490983331e-6,-1.55715661959781e-6,-1.545310366312389e-6,-1.530300130258937e-6,-1.5122837062209323e-6,-1.491445834475298e-6,-1.4679939032869339e-6,-1.4421533364536866e-6,-1.4141628411648793e-6,-1.3842696827199208e-6,-1.352725135749498e-6,-1.3197802385591512e-6,-1.285681950551488e-6,-1.250669784263835e-6,-1.2149729557656293e-6,-1.1788080712108508e-6,-1.1423773447891334e-6,-1.1058673246582847e-6,-1.06944808897982e-6,-1.033272864128985e-6,-9.974780108064108e-7,-9.62183321134906e-7,-9.274925697910733e-7,-8.934942646961403e-7,-8.60262546633714e-7,-8.278581923433991e-7,-7.963296812360705e-7,-7.657142918185951e-7,-7.360391997013219e-7,-7.073225545685161e-7,-6.795745185385209e-7,-6.527982528392639e-7,-6.269908436094927e-7,-6.021441609840573e-7,-5.782456483210274e-7,-5.552790406985207e-7
-1.4516219077161856e-6,-1.450108212560882e-6,-1.445582974880105e-6,-1.4380933583361532e-6,-1.4277166862441764e-6,-1.414558580926749e-6,-1.3987504717180295e-6,-1.3804465781887525e-6,-1.3598204911277427e-6,-1.3370614837142965e-6,-1.3123706873592025e-6,-1.2859572614278795e-6,-1.2580346747088174e-6,-1.2288172003349445e-6,-1.1985167065638451e-6,-1.1673398048731747e-6,-1.1354853958766317e-6,-1.1031426336231668e-6,-1.0704893110161047e-6,-1.0376906539771348e-6,-1.00489849984891e-6,-9.72250826574751e-7,-9.398715931590142e-7,-9.078708485775184e-7,-8.76345065343022e-7,-8.453776547372584e-7,-8.150396230470968e-7,-7.853903314622614e-7,-7.564783263086332e-7,-7.283422105056608e-7,-7.010115316699405e-7,-6.745076664468113e-7,-6.488446847578243e-7,-6.240301812714414e-7,-6.00066064708035e-7,-5.769492983921485e-7,-5.546725878815908e-7,-5.332250135121189e-7,-5.125926072920798e-7
-1.3427324537862776e-6,-1.341403442978162e-6,-1.3374296201968305e-6,-1.3308502969328149e-6,-1.3217299809374693e-6,-1.310156899844299e-6,-1.2962410222157447e-6,-1.2801116541333551e-6,-1.2619147045334306e-6,-1.2418097205434608e-6,-1.2199667964752367e-6,-1.1965634571969906e-6,-1.1717816089556782e-6,-1.1458046393716015e-6,-1.1188147342956387e-6,-1.0909904638554957e-6,-1.0625046740488325e-6,-1.0335227050544532e-6,-1.0042009433145925e-6,-9.746857023199787e-7,-9.451124169160524e-7,-9.156051282126215e-7,-8.862762306273794e-7,-8.57226449092627e-7,-8.28545012881586e-7,-8.003099924050016e-7,-7.725887664623539e-7,-7.454385895271236e-7,-7.189072313661788e-7,-6.930336643612444e-7,-6.678487772278798e-7,-6.433760970634534e-7,-6.196325048918874e-7,-5.966289327819231e-7,-5.743710333332772e-7,-5.528598147156865e-7,-5.320922365026537e-7,-5.120617633370438e-7,-4.927588748613015e-7,-4.741715316295469e-7
-1.244468456611139e-6,-1.2432977357650261e-6,-1.2397966255354954e-6,-1.2339980478918967e-6,-1.2259560646310985e-6,-1.215744702912964e-6,-1.2034563745989683e-6,-1.1891999510977983e-6,-1.1730985648769469e-6,-1.1552872154616174e-6,-1.135910260302987e-6,-1.1151188693139607e-6,-1.0930685167766956e-6,-1.0699165763571029e-6,-1.0458200747715733e-6,-1.0209336482288928e-6,-9.954077337973e-7,-9.693870160563793e-7,-9.430091384291298e-7,-9.164036787368435e-7,-8.896913803383268e-7,-8.629836234687874e-7,-8.36382116535208e-7,-8.099787837010058e-7,-7.838558232264371e-7,-7.580859103246664e-7,-7.327325187296734e-7,-7.07850336323021e-7,-6.834857519705956e-7,-6.596773928724786e-7,-6.364566941814603e-7,-6.138484851209889e-7,-5.918715782902007e-7,-5.70539351247254e-7,-5.498603116319731e-7,-5.298386390669923e-7,-5.104746988882775e-7,-4.91765524213199e-7,-4.737052642242391e-7,-4.5628559757777677e-7,-4.3949611075249587e-7
-1.1555646973840394e-6,-1.1545301645594528e-6,-1.151435864187424e-6,-1.1463094849216773e-6,-1.1391965311482793e-6,-1.1301593795885311e-6,-1.1192760101198709e-6,-1.1066384557247163e-6,-1.0923510263469963e-6,-1.076528366882447e-6,-1.0592934118860194e-6,-1.0407752989144816e-6,-1.021107299098347e-6,-1.0004248178161759e-6,-9.78863511073982e-7,-9.565575545899358e-7,-9.336380936184432e-7,-9.102318924228696e-7,-8.864601937152387e-7,-8.624377905533138e-7,-8.382723063791813e-7,-8.140636733470271e-7,-7.899037946862761e-7,-7.658763737756563e-7,-7.420568905871312e-7,-7.185127052082335e-7,-6.953032679979056e-7,-6.724804165519614e-7,-6.500887407211606e-7,-6.281659984452766e-7,-6.067435668935269e-7,-5.85846915267939e-7,-5.654960875499785e-7,-5.457061853173413e-7,-5.264878425324378e-7,-5.078476858658342e-7,-4.897887755548222e-7,-4.723110231599092e-7,-4.554115836663135e-7,-4.390852203770744e-7,-4.233246418471767e-7,-4.0812081074320476e-7
-1.0749325322588206e-6,-1.0740156106933446e-6,-1.0712726914621881e-6,-1.0667271629813922e-6,-1.0604174849532851e-6,-1.052396430479077e-6,-1.0427300615335061e-6,-1.031496474714717e-6,-1.0187843595606825e-6,-1.0046914162476124e-6,-9.893226816363348e-7,-9.727888125625407e-7,-9.552043730225407e-7,-9.366861679720433e-7,-9.17351661035515e-7,-8.973175071841746e-7,-8.766982244924073e-7,-8.556050221720829e-7,-8.341447952803249e-7,-8.12419290274882e-7,-7.905244400665938e-7,-7.685498625459747e-7,-7.465785127875295e-7,-7.246864763938658e-7,-7.029428894245047e-7,-6.814099692783494e-7,-6.60143140463394e-7,-6.391912393470496e-7,-6.185967826009028e-7,-5.983962850461904e-7,-5.786206138379222e-7,-5.592953672794791e-7,-5.404412680411461e-7,-5.220745619837415e-7,-5.042074152343279e-7,-4.868483034638189e-7,-4.700023885841702e-7,-4.5367187914680494e-7,-4.3785637174796556e-7,-4.225531715634773e-7,-4.07757590877318e-7,-3.9346322506755133e-7,-3.796622060036459e-7
-1.0016318183226898e-6,-1.0008168156770778e-6,-9.983784637711659e-7,-9.9433659384062e-7,-9.887238398902597e-7,-9.815850228691745e-7,-9.729763197636587e-7,-9.629642438891838e-7,-9.5162446939797e-7,-9.390405365662224e-7,-9.253024764023596e-7,-9.105053933000347e-7,-8.947480430348859e-7,-8.781314406254472e-7,-8.607575287101858e-7,-8.427279322706979e-7,-8.24142820465975e-7,-8.050998908396218e-7,-7.856934859499262e-7,-7.660138474496346e-7,-7.461465081499952e-7,-7.261718187870283e-7,-7.061646029431088e-7,-6.861939311129624e-7,-6.663230031344084e-7,-6.466091269531892e-7,-6.271037811868702e-7,-6.078527487663715e-7,-5.888963092696991e-7,-5.702694781682613e-7,-5.520022820201581e-7,-5.341200596717553e-7,-5.166437805996344e-7,-4.995903726534822e-7,-4.829730525964547e-7,-4.668016538855453e-7,-4.5108294718445316e-7,-4.358209499945198e-7,-4.21017222652261e-7,-4.066711486701299e-7,-3.9278019802603634e-7,-3.793401725791693e-7,-3.663454332229765e-7,-3.5378910877086837e-7
-9.348477818027284e-7,-9.341214017425693e-7,-9.319479204786783e-7,-9.283442206623111e-7,-9.233380970123054e-7,-9.169677573842689e-7,-9.09281145503797e-7,-9.00335108186285e-7,-8.901944326987011e-7,-8.78930783047968e-7,-8.666215655970351e-7,-8.533487548481752e-7,-8.39197709270054e-7,-8.242560052089116e-7,-8.086123139468162e-7,-7.92355343549509e-7,-7.755728631445133e-7,-7.583508231061699e-7,-7.407725805161326e-7,-7.229182352508942e-7,-7.048640784439945e-7,-6.866821518841464e-7,-6.684399141514673e-7,-6.502000071867859e-7,-6.320201153047161e-7,-6.13952907530229e-7,-5.960460534620344e-7,-5.7834230258998e-7,-5.608796170395472e-7,-5.436913480898786e-7,-5.268064473267387e-7,-5.10249704018515e-7,-4.940420011101204e-7,-4.782005830710076e-7,-4.6273932973318375e-7,-4.4766903110087905e-7,-4.3299765893608036e-7,-4.187306317178144e-7,-4.0487107024964053e-7,-3.9142004184728233e-7,-3.7837679158012337e-7,-3.6573895954284915e-7,-3.5350278353278597e-7,-3.416632868704446e-7,-3.3021445137016e-7
-8.738719603037419e-7,-8.732228809807375e-7,-8.71280481550365e-7,-8.680591830472493e-7,-8.635827438422576e-7,-8.578838496018466e-7,-8.510035589832498e-7,-8.429906205410309e-7,-8.339006811289057e-7,-8.237954085104889e-7,-8.127415523207881e-7,-8.008099679921105e-7,-7.880746276940458e-7,-7.746116410702736e-7,-7.604983063526285e-7,-7.458122099180222e-7,-7.306303892457694e-7,-7.15028571097781e-7,-6.99080493414073e-7,-6.828573163334079e-7,-6.664271247442072e-7,-6.498545221745374e-7,-6.332003135482115e-7,-6.165212724498965e-7,-5.998699870970374e-7,-5.832947781108337e-7,-5.668396805191746e-7,-5.505444820031377e-7,-5.344448093421155e-7,-5.185722551555553e-7,-5.029545373816449e-7,-4.876156843971593e-7,-4.725762392958676e-7,-4.578534774847502e-7,-4.4346163240014156e-7,-4.294121248835282e-7,-4.157137923825702e-7,-4.0237311479951465e-7,-3.8939443438101655e-7,-3.7678016760727274e-7,-3.6453100749037786e-7,-3.526461151631753e-7,-3.411232999474571e-7,-3.299591874878627e-7,-3.19149375719281e-7,-3.086885787260046e-7
-8.180863401578741e-7,-8.175048984592121e-7,-8.157647151450873e-7,-8.12878154987629e-7,-8.088655957517966e-7,-8.037550936544993e-7,-7.975819275521248e-7,-7.903880362635732e-7,-7.822213650210473e-7,-7.731351390093859e-7,-7.631870832659586e-7,-7.524386086444354e-7,-7.409539833107466e-7,-7.287995082552246e-7,-7.160427138128177e-7,-7.027515922312087e-7,-6.889938789647685e-7,-6.748363929628509e-7,-6.603444436062704e-7,-6.455813094521717e-7,-6.306077915861565e-7,-6.154818421783329e-7,-6.002582669883223e-7,-5.849884989120443e-7,-5.697204384179757e-7,-5.54498355690694e-7,-5.393628486606393e-7,-5.243508506274445e-7,-5.094956810352983e-7,-4.948271329809078e-7,-4.803715911875912e-7,-4.66152174537662e-7,-4.521888976406439e-7,-4.3849884639481684e-7,-4.250963630550512e-7,-4.1199323679265773e-7,-3.9919889633162244e-7,-3.8672060171612794e-7,-3.7456363278487426e-7,-3.627314723584404e-7,-3.512259825807357e-7,-3.4004757321458035e-7,-3.2919536102347696e-7,-3.186673196546732e-7,-3.084604196823174e-7,-2.9857075868410616e-7,-2.889936813722197e-7
